,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7,channel 8,channel 9,channel 10,channel 11,channel 12,channel 13,channel 14,channel 15,channel 16,channel 17,channel 18
0,47,81,151,154,60,29,24,27,0.614501953125,0.50762939453125,0.33526611328125,-0.50225830078125,-0.90966796875,0.27490234375,0.22119140625,7.25,1.8125,-3.3125
0,50,88,151,150,56,29,23,28,0.61346435546875,0.50823974609375,0.3353271484375,-0.50286865234375,-0.90576171875,0.26416015625,0.23046875,5.9375,0.6875,-3.0
0,52,74,153,166,56,31,22,28,0.61236572265625,0.50897216796875,0.3350830078125,-0.50360107421875,-0.90380859375,0.26611328125,0.23046875,7.6875,-0.125,-3.0
0,48,74,131,158,47,29,22,29,0.611328125,0.509521484375,0.33465576171875,-0.50457763671875,-0.90673828125,0.2666015625,0.2392578125,8.0625,-1.375,-3.25
0,49,74,133,191,51,31,22,29,0.61029052734375,0.510009765625,0.334228515625,-0.50567626953125,-0.900390625,0.25830078125,0.23388671875,8.125,-2.4375,-3.5
0,52,70,121,162,34,29,24,29,0.60919189453125,0.510498046875,0.33355712890625,-0.50689697265625,-0.90771484375,0.26123046875,0.25146484375,9.3125,-2.8125,-3.4375
0,49,58,117,166,40,28,24,30,0.60821533203125,0.51092529296875,0.332763671875,-0.5081787109375,-0.908203125,0.26318359375,0.25244140625,9.4375,-3.1875,-3.3125
0,49,72,119,155,41,25,24,29,0.6072998046875,0.51123046875,0.33203125,-0.50946044921875,-0.91162109375,0.259765625,0.24951171875,8.5625,-3.8125,-3.1875
0,51,76,139,158,45,29,25,29,0.6064453125,0.511474609375,0.3311767578125,-0.5107421875,-0.90771484375,0.25830078125,0.2529296875,8.5,-4.3125,-2.875
0,50,75,133,118,42,27,27,31,0.60565185546875,0.51171875,0.330322265625,-0.51202392578125,-0.90185546875,0.25732421875,0.255859375,8.375,-4.4375,-2.8125
0,35,71,126,119,42,29,26,31,0.604736328125,0.511962890625,0.32952880859375,-0.5133056640625,-0.90380859375,0.25390625,0.248046875,8.6875,-4.3125,-2.9375
0,36,87,146,139,44,30,26,31,0.6038818359375,0.51226806640625,0.32879638671875,-0.5145263671875,-0.90576171875,0.25537109375,0.25,8.125,-4.0625,-2.75
0,42,75,144,136,46,29,30,30,0.6031494140625,0.5125732421875,0.32794189453125,-0.515625,-0.9091796875,0.26318359375,0.25390625,8.0625,-3.6875,-2.125
0,41,71,136,146,47,27,27,28,0.6024169921875,0.51300048828125,0.32708740234375,-0.51666259765625,-0.90283203125,0.2578125,0.263671875,8.4375,-2.9375,-1.375
0,40,70,144,148,46,28,26,26,0.60174560546875,0.51324462890625,0.32623291015625,-0.5177001953125,-0.8984375,0.25634765625,0.26220703125,7.9375,-3.1875,-1.75
0,44,70,148,157,52,26,24,26,0.6011962890625,0.51336669921875,0.32537841796875,-0.518798828125,-0.89990234375,0.2587890625,0.27001953125,7.125,-3.9375,-1.875
0,43,59,128,134,45,25,26,24,0.6007080078125,0.51336669921875,0.3245849609375,-0.519775390625,-0.90283203125,0.25927734375,0.26025390625,5.875,-4.5625,-1.625
0,35,74,151,140,45,28,21,25,0.60015869140625,0.513427734375,0.3238525390625,-0.52081298828125,-0.90185546875,0.24755859375,0.25830078125,6.25,-4.0,-1.25
0,36,74,135,124,41,26,24,26,0.599609375,0.51373291015625,0.3231201171875,-0.52166748046875,-0.89990234375,0.24951171875,0.2578125,6.9375,-3.3125,-0.5
0,37,75,130,145,45,28,24,26,0.59918212890625,0.513916015625,0.322265625,-0.5224609375,-0.89697265625,0.25830078125,0.265625,6.375,-3.1875,-0.4375
0,49,75,130,127,62,28,25,26,0.598876953125,0.51397705078125,0.32159423828125,-0.52313232421875,-0.896484375,0.25830078125,0.26318359375,4.6875,-3.4375,-0.375
0,52,71,137,151,65,30,25,27,0.59869384765625,0.51397705078125,0.32086181640625,-0.52386474609375,-0.90234375,0.25927734375,0.26708984375,4.375,-3.75,-0.3125
0,52,73,114,149,65,27,27,27,0.5985107421875,0.5137939453125,0.32025146484375,-0.52459716796875,-0.9013671875,0.24658203125,0.2626953125,3.6875,-4.125,0.25
0,55,78,149,153,69,28,26,25,0.59820556640625,0.513916015625,0.31951904296875,-0.5252685546875,-0.896484375,0.25146484375,0.26220703125,4.9375,-3.625,0.375
0,57,81,151,134,67,28,26,26,0.5980224609375,0.51385498046875,0.31884765625,-0.52587890625,-0.9013671875,0.2568359375,0.27197265625,4.0,-3.25,0.25
0,43,80,152,159,66,28,29,23,0.59808349609375,0.51373291015625,0.318359375,-0.52630615234375,-0.90185546875,0.2578125,0.27197265625,2.1875,-3.0,0.9375
0,46,75,155,147,66,26,27,23,0.59820556640625,0.51348876953125,0.31787109375,-0.52667236328125,-0.90283203125,0.25634765625,0.275390625,1.4375,-3.0625,1.25
0,56,80,171,161,66,31,28,23,0.598388671875,0.51324462890625,0.31744384765625,-0.5269775390625,-0.896484375,0.24853515625,0.271484375,1.0,-2.875,1.4375
0,53,71,139,148,61,31,27,25,0.59832763671875,0.51312255859375,0.3170166015625,-0.52740478515625,-0.900390625,0.24609375,0.2734375,2.5625,-2.4375,1.625
0,51,78,159,175,74,30,28,24,0.59832763671875,0.51318359375,0.31658935546875,-0.527587890625,-0.89111328125,0.25244140625,0.26708984375,2.125,-1.5625,1.875
0,54,83,177,168,65,30,26,25,0.5986328125,0.51300048828125,0.316162109375,-0.5277099609375,-0.8974609375,0.26123046875,0.27880859375,0.5625,-2.0625,2.0
0,54,84,177,161,64,31,30,28,0.5989990234375,0.51275634765625,0.3160400390625,-0.527587890625,-0.90966796875,0.26171875,0.2763671875,-1.5,-1.1875,2.25
0,42,66,156,147,62,26,28,26,0.59942626953125,0.51239013671875,0.3160400390625,-0.5274658203125,-0.908203125,0.251953125,0.283203125,-2.0,-0.9375,2.75
0,44,74,174,152,64,29,29,26,0.5997314453125,0.51220703125,0.31597900390625,-0.52728271484375,-0.90673828125,0.255859375,0.27490234375,-1.375,-0.5,2.8125
0,45,61,154,116,50,27,28,28,0.60009765625,0.5120849609375,0.3160400390625,-0.52703857421875,-0.8984375,0.25732421875,0.27392578125,-1.625,0.0625,2.6875
0,43,67,135,110,38,26,26,26,0.60040283203125,0.511962890625,0.316162109375,-0.52667236328125,-0.90966796875,0.2626953125,0.26953125,-2.25,0.5625,2.375
0,36,66,124,112,39,24,22,25,0.600830078125,0.51177978515625,0.3165283203125,-0.52618408203125,-0.90869140625,0.2607421875,0.25927734375,-3.9375,0.4375,2.75
0,43,71,141,120,44,26,23,28,0.60137939453125,0.51141357421875,0.31695556640625,-0.525634765625,-0.90625,0.2578125,0.26904296875,-4.8125,0.625,2.9375
0,50,70,125,119,43,24,23,27,0.60186767578125,0.51116943359375,0.31732177734375,-0.52508544921875,-0.90380859375,0.259765625,0.26806640625,-4.0625,1.125,3.0625
0,51,89,141,145,47,25,24,25,0.60235595703125,0.51104736328125,0.31768798828125,-0.5244140625,-0.90380859375,0.26220703125,0.25537109375,-4.125,1.0,3.0625
0,53,87,176,162,57,26,25,27,0.60272216796875,0.5108642578125,0.31829833984375,-0.52386474609375,-0.91845703125,0.2587890625,0.2568359375,-4.375,1.3125,2.625
0,54,90,179,171,59,27,25,27,0.6031494140625,0.5107421875,0.31884765625,-0.52313232421875,-0.90380859375,0.25830078125,0.2578125,-4.75,2.0625,3.0625
0,50,88,179,175,57,26,25,25,0.60357666015625,0.51068115234375,0.31939697265625,-0.5223388671875,-0.9033203125,0.265625,0.25146484375,-4.6875,1.9375,3.0
0,40,91,198,192,60,26,24,26,0.60400390625,0.510498046875,0.32012939453125,-0.5216064453125,-0.91015625,0.26318359375,0.25341796875,-5.4375,2.3125,2.5
0,38,73,187,204,78,31,25,26,0.60430908203125,0.51019287109375,0.3209228515625,-0.52093505859375,-0.91845703125,0.25390625,0.25390625,-5.4375,1.9375,2.0
0,44,63,152,184,76,31,25,25,0.6044921875,0.5101318359375,0.32171630859375,-0.5203857421875,-0.91748046875,0.25390625,0.24267578125,-4.3125,1.9375,1.9375
0,42,62,165,176,76,32,25,26,0.60479736328125,0.5101318359375,0.32232666015625,-0.51971435546875,-0.91455078125,0.2626953125,0.240234375,-4.125,1.5,2.1875
0,41,56,159,169,77,32,24,25,0.60504150390625,0.510009765625,0.32293701171875,-0.51910400390625,-0.9052734375,0.26220703125,0.23876953125,-4.4375,1.3125,2.0625
0,46,63,142,147,78,34,26,25,0.605224609375,0.5098876953125,0.3236083984375,-0.51861572265625,-0.904296875,0.25390625,0.232421875,-4.125,0.8125,1.375
0,49,64,145,107,62,29,26,25,0.605224609375,0.50994873046875,0.3240966796875,-0.51824951171875,-0.90576171875,0.2607421875,0.228515625,-2.4375,0.6875,0.5625
0,40,67,147,114,70,28,27,25,0.60516357421875,0.50994873046875,0.3245849609375,-0.51800537109375,-0.916015625,0.263671875,0.23388671875,-2.0625,0.5,0.5625
0,39,68,129,112,73,30,27,21,0.6051025390625,0.510009765625,0.32464599609375,-0.5179443359375,-0.91552734375,0.26513671875,0.2353515625,-0.6875,0.1875,0.25
0,38,67,119,103,72,29,26,23,0.60504150390625,0.51007080078125,0.32470703125,-0.5179443359375,-0.91943359375,0.263671875,0.23974609375,-0.625,-0.125,-0.25
0,52,71,128,112,81,27,25,27,0.60498046875,0.51007080078125,0.32476806640625,-0.5179443359375,-0.91650390625,0.2587890625,0.24462890625,-0.0625,-0.375,-0.625
0,51,76,137,103,82,27,24,28,0.60491943359375,0.51007080078125,0.3248291015625,-0.5179443359375,-0.91748046875,0.25732421875,0.244140625,0.75,0.0625,-0.6875
0,53,79,144,90,75,27,25,29,0.6048583984375,0.5101318359375,0.324951171875,-0.5179443359375,-0.91650390625,0.25390625,0.2373046875,0.75,-0.0625,-0.4375
0,54,76,147,100,80,24,25,31,0.6048583984375,0.5101318359375,0.324951171875,-0.5179443359375,-0.91357421875,0.265625,0.25048828125,0.5625,0.0,-0.1875
0,56,90,148,121,96,25,25,31,0.60479736328125,0.5101318359375,0.3250732421875,-0.5179443359375,-0.9111328125,0.25634765625,0.22802734375,-0.625,-0.1875,-0.0625
0,41,75,142,114,107,25,25,29,0.6043701171875,0.51043701171875,0.3251953125,-0.51800537109375,-0.9130859375,0.25537109375,0.2314453125,1.625,-0.375,0.0625
0,42,72,131,133,106,26,27,29,0.60382080078125,0.5108642578125,0.3250732421875,-0.518310546875,-0.912109375,0.25830078125,0.23095703125,3.6875,-1.0,-0.5625
0,52,74,123,156,120,30,26,27,0.60308837890625,0.51129150390625,0.32501220703125,-0.518798828125,-0.9169921875,0.255859375,0.228515625,4.4375,-1.5,-1.3125
0,51,90,130,163,122,28,25,27,0.60235595703125,0.51153564453125,0.32489013671875,-0.51947021484375,-0.921875,0.25146484375,0.23583984375,4.5625,-2.125,-2.0625
0,50,78,124,146,117,28,25,27,0.6015625,0.5120849609375,0.32452392578125,-0.5201416015625,-0.91357421875,0.26416015625,0.234375,5.9375,-2.0,-1.8125
0,47,81,118,147,104,31,25,26,0.60076904296875,0.512451171875,0.324462890625,-0.52069091796875,-0.90869140625,0.25390625,0.2177734375,4.5,-1.875,-2.25
0,46,80,126,144,132,33,22,26,0.59991455078125,0.51287841796875,0.3243408203125,-0.5213623046875,-0.91015625,0.25048828125,0.22998046875,5.3125,-1.5625,-2.4375
0,34,74,134,118,125,29,22,27,0.59893798828125,0.51348876953125,0.32415771484375,-0.52197265625,-0.9072265625,0.26123046875,0.22998046875,6.3125,-0.3125,-2.75
0,48,66,126,101,117,31,25,29,0.59796142578125,0.5140380859375,0.3240966796875,-0.52264404296875,-0.912109375,0.25732421875,0.24169921875,6.125,0.0,-3.1875
0,47,65,125,98,112,32,26,28,0.59686279296875,0.5145263671875,0.323974609375,-0.52349853515625,-0.9130859375,0.2490234375,0.24365234375,7.0,-0.25,-3.375
0,49,63,116,113,110,29,25,28,0.595703125,0.51519775390625,0.32354736328125,-0.52435302734375,-0.9072265625,0.2607421875,0.2412109375,8.3125,-0.75,-3.5625
0,50,61,103,96,70,27,26,29,0.59478759765625,0.5155029296875,0.32318115234375,-0.52532958984375,-0.91162109375,0.2578125,0.23828125,6.625,-2.5625,-3.75
0,50,65,91,99,64,30,26,29,0.59393310546875,0.515625,0.32275390625,-0.5264892578125,-0.90478515625,0.2529296875,0.2470703125,6.4375,-3.3125,-3.9375
0,38,68,128,154,106,34,25,27,0.593017578125,0.51593017578125,0.32208251953125,-0.527587890625,-0.90234375,0.2548828125,0.25390625,8.0,-2.8125,-3.25
0,37,73,135,155,111,35,25,28,0.592041015625,0.5162353515625,0.32171630859375,-0.528564453125,-0.8974609375,0.2373046875,0.2412109375,7.125,-2.25,-3.25
0,53,78,151,144,119,34,26,27,0.5911865234375,0.5166015625,0.321044921875,-0.5296630859375,-0.91455078125,0.24853515625,0.2587890625,8.0,-2.625,-2.5
0,54,81,168,178,122,36,27,27,0.5904541015625,0.51690673828125,0.3203125,-0.53057861328125,-0.91259765625,0.251953125,0.2587890625,7.375,-2.8125,-1.8125
0,54,92,180,195,123,33,26,26,0.58990478515625,0.51708984375,0.31976318359375,-0.5313720703125,-0.90234375,0.2421875,0.2509765625,5.875,-2.8125,-1.0
0,56,85,179,171,88,29,27,34,0.58929443359375,0.51727294921875,0.31903076171875,-0.53228759765625,-0.8955078125,0.24462890625,0.26171875,6.625,-3.125,-1.375
0,57,81,176,169,78,26,28,34,0.588623046875,0.51751708984375,0.31829833984375,-0.5333251953125,-0.89892578125,0.2421875,0.25732421875,7.375,-3.125,-1.6875
0,42,74,166,170,63,29,28,34,0.58795166015625,0.5177001953125,0.31744384765625,-0.5343017578125,-0.9091796875,0.2548828125,0.2646484375,7.125,-3.5,-1.8125
0,43,86,161,139,89,29,29,34,0.5875244140625,0.51776123046875,0.31671142578125,-0.53521728515625,-0.91162109375,0.25341796875,0.2626953125,5.75,-4.0625,-1.375
0,49,77,154,128,85,30,29,36,0.587158203125,0.5177001953125,0.3160400390625,-0.5360107421875,-0.90380859375,0.24365234375,0.2646484375,4.75,-3.75,-0.75
0,47,77,144,136,95,31,28,28,0.5867919921875,0.51763916015625,0.31536865234375,-0.536865234375,-0.90380859375,0.240234375,0.26904296875,5.25,-3.625,-1.0
0,47,76,142,136,97,32,28,28,0.58636474609375,0.5177001953125,0.314697265625,-0.53765869140625,-0.90673828125,0.2470703125,0.267578125,5.375,-3.0625,-0.75
0,52,75,144,138,101,30,27,36,0.58612060546875,0.51763916015625,0.3140869140625,-0.538330078125,-0.9091796875,0.2509765625,0.27197265625,3.875,-3.1875,-0.5625
0,49,70,129,132,81,28,25,35,0.5860595703125,0.51727294921875,0.313720703125,-0.53900146484375,-0.90576171875,0.23974609375,0.27392578125,2.0625,-3.4375,-0.5
0,42,66,112,132,85,27,25,32,0.58599853515625,0.51708984375,0.31329345703125,-0.53948974609375,-0.90380859375,0.244140625,0.26611328125,2.1875,-3.0,0.0625
0,40,61,96,104,86,29,27,34,0.58587646484375,0.51702880859375,0.3128662109375,-0.53985595703125,-0.9033203125,0.24462890625,0.2646484375,2.25,-2.4375,0.6875
0,47,64,123,109,85,31,27,35,0.5859375,0.51690673828125,0.31256103515625,-0.5401611328125,-0.90234375,0.2451171875,0.2763671875,1.5,-1.875,1.0
0,40,66,116,103,81,30,27,27,0.5859375,0.5167236328125,0.3123779296875,-0.5404052734375,-0.90625,0.23876953125,0.267578125,0.9375,-1.6875,1.0
0,41,71,123,121,100,29,27,27,0.58612060546875,0.51666259765625,0.31219482421875,-0.5404052734375,-0.90234375,0.24755859375,0.2626953125,0.125,-1.375,1.4375
0,39,68,130,103,105,31,26,28,0.58624267578125,0.51654052734375,0.31207275390625,-0.5404052734375,-0.904296875,0.2431640625,0.263671875,-0.25,-1.0625,1.8125
0,40,68,127,116,104,30,22,24,0.58642578125,0.516357421875,0.31207275390625,-0.5404052734375,-0.91259765625,0.240234375,0.2666015625,-0.625,-1.0,1.9375
0,50,72,113,124,105,28,23,33,0.58660888671875,0.516357421875,0.31201171875,-0.540283203125,-0.91455078125,0.24755859375,0.2578125,-0.5,-1.0,2.0625
0,52,70,120,133,103,32,25,33,0.58697509765625,0.51611328125,0.31201171875,-0.54010009765625,-0.91357421875,0.25244140625,0.2626953125,-2.3125,-1.125,2.25
0,52,65,126,120,79,32,27,33,0.58740234375,0.51580810546875,0.3121337890625,-0.53985595703125,-0.90185546875,0.24658203125,0.26171875,-2.75,-0.875,2.25
0,52,68,122,122,71,30,27,32,0.58782958984375,0.51556396484375,0.31219482421875,-0.53955078125,-0.900390625,0.24560546875,0.2607421875,-2.6875,-0.875,2.6875
0,54,71,128,125,81,30,31,32,0.58807373046875,0.51556396484375,0.3123779296875,-0.53924560546875,-0.90966796875,0.24609375,0.24658203125,-1.8125,-0.5,2.4375
0,38,65,116,113,86,31,30,25,0.58843994140625,0.51531982421875,0.31256103515625,-0.5389404296875,-0.91357421875,0.248046875,0.25830078125,-2.875,-0.625,2.25
0,37,68,117,106,88,28,30,34,0.58880615234375,0.51507568359375,0.31280517578125,-0.53863525390625,-0.9150390625,0.248046875,0.25927734375,-3.1875,-0.625,2.4375
0,44,76,119,117,102,31,30,34,0.58935546875,0.51470947265625,0.31317138671875,-0.53814697265625,-0.91455078125,0.248046875,0.24853515625,-4.625,-0.75,2.5625
0,55,73,123,116,103,32,30,36,0.5897216796875,0.51446533203125,0.31341552734375,-0.537841796875,-0.91748046875,0.248046875,0.25830078125,-3.625,-0.625,2.375
0,55,70,117,104,108,34,28,36,0.59014892578125,0.51434326171875,0.3135986328125,-0.537353515625,-0.9091796875,0.2529296875,0.25,-2.875,-0.375,2.8125
0,56,71,126,128,124,35,29,35,0.59051513671875,0.51422119140625,0.313720703125,-0.5369873046875,-0.90673828125,0.25537109375,0.26318359375,-2.625,0.125,2.5625
0,57,74,121,125,129,35,27,34,0.5909423828125,0.51397705078125,0.3140869140625,-0.53656005859375,-0.9130859375,0.25048828125,0.25927734375,-4.0,-0.0625,2.125
0,52,54,109,118,117,32,25,33,0.5911865234375,0.51373291015625,0.31451416015625,-0.53631591796875,-0.92529296875,0.24462890625,0.25732421875,-3.125,-0.125,1.6875
0,61,62,128,133,120,31,26,35,0.591552734375,0.513427734375,0.31475830078125,-0.5360107421875,-0.91357421875,0.24072265625,0.26171875,-2.9375,-0.25,2.5
0,61,81,162,153,115,28,27,35,0.591796875,0.51348876953125,0.31488037109375,-0.53564453125,-0.9150390625,0.25439453125,0.26025390625,-1.4375,0.25,2.4375
0,60,84,166,153,95,27,27,35,0.592041015625,0.51348876953125,0.31512451171875,-0.53521728515625,-0.91357421875,0.251953125,0.255859375,-2.4375,0.6875,2.3125
0,60,84,178,158,91,28,28,29,0.59222412109375,0.51336669921875,0.3155517578125,-0.53485107421875,-0.9140625,0.24658203125,0.2548828125,-2.8125,0.6875,1.8125
0,58,85,186,155,101,27,30,30,0.59234619140625,0.5133056640625,0.31610107421875,-0.53448486328125,-0.91796875,0.2421875,0.2509765625,-2.75,1.25,1.5
0,37,88,178,155,116,32,30,27,0.5924072265625,0.51336669921875,0.316650390625,-0.5340576171875,-0.92138671875,0.248046875,0.25537109375,-2.4375,2.0625,1.6875
0,39,74,151,148,115,32,28,28,0.5924072265625,0.51361083984375,0.31719970703125,-0.533447265625,-0.9130859375,0.25341796875,0.24853515625,-1.9375,3.3125,1.8125
0,39,71,144,144,120,31,27,32,0.5924072265625,0.5137939453125,0.31793212890625,-0.53277587890625,-0.91259765625,0.24853515625,0.2509765625,-2.875,3.9375,1.5625
0,39,68,136,138,137,35,27,32,0.59246826171875,0.5140380859375,0.31878662109375,-0.53204345703125,-0.91357421875,0.25439453125,0.24658203125,-3.3125,4.5625,1.25
0,45,90,154,192,133,37,26,31,0.59228515625,0.514404296875,0.3197021484375,-0.53131103515625,-0.91357421875,0.251953125,0.24169921875,-2.8125,5.25,0.8125
0,47,85,154,187,124,34,25,33,0.5921630859375,0.51483154296875,0.32080078125,-0.53045654296875,-0.9189453125,0.25244140625,0.23046875,-3.3125,5.875,0.9375
0,48,86,160,182,116,34,27,32,0.592041015625,0.51519775390625,0.32196044921875,-0.529541015625,-0.91650390625,0.2470703125,0.23388671875,-3.6875,6.1875,1.25
0,46,86,166,189,114,34,27,28,0.591796875,0.515625,0.32305908203125,-0.5286865234375,-0.91162109375,0.24169921875,0.22509765625,-2.9375,5.875,1.25
0,52,108,196,194,92,30,25,29,0.59161376953125,0.51605224609375,0.32391357421875,-0.5279541015625,-0.90966796875,0.2490234375,0.2275390625,-2.0,5.125,0.875
0,48,89,177,148,134,34,26,31,0.591552734375,0.5164794921875,0.32452392578125,-0.5272216796875,-0.9111328125,0.259765625,0.22119140625,-2.125,3.6875,1.625
0,44,85,172,153,139,33,25,29,0.5911865234375,0.51690673828125,0.3253173828125,-0.52667236328125,-0.9130859375,0.24755859375,0.212890625,-1.4375,4.0,0.25
0,61,87,182,169,139,34,25,30,0.59063720703125,0.5177001953125,0.3258056640625,-0.5262451171875,-0.91748046875,0.255859375,0.21240234375,1.3125,3.875,0.25
0,66,102,179,163,152,36,25,28,0.5902099609375,0.5181884765625,0.3262939453125,-0.52593994140625,-0.91845703125,0.25439453125,0.21240234375,0.5625,2.4375,-0.125
0,60,80,141,155,150,36,26,27,0.5897216796875,0.5185546875,0.3265380859375,-0.52593994140625,-0.92041015625,0.2451171875,0.2138671875,1.6875,0.875,-0.4375
0,62,85,161,148,113,33,25,25,0.58892822265625,0.5191650390625,0.3265380859375,-0.5262451171875,-0.91552734375,0.24560546875,0.20556640625,4.25,-0.125,-0.9375
0,62,86,156,136,100,30,25,25,0.58819580078125,0.519775390625,0.3262939453125,-0.526611328125,-0.91015625,0.25439453125,0.21044921875,5.375,-0.75,-1.125
0,43,103,142,112,127,30,23,25,0.58746337890625,0.52020263671875,0.3260498046875,-0.52716064453125,-0.9150390625,0.2490234375,0.2099609375,5.1875,-1.75,-1.875
0,36,92,150,101,112,29,24,27,0.58673095703125,0.52069091796875,0.3255615234375,-0.52777099609375,-0.90625,0.25439453125,0.21630859375,5.8125,-2.3125,-1.4375
0,40,93,174,130,114,28,25,34,0.5860595703125,0.52105712890625,0.3250732421875,-0.52850341796875,-0.91015625,0.244140625,0.21435546875,5.6875,-3.0,-1.25
0,37,91,156,131,125,26,25,34,0.58538818359375,0.52130126953125,0.32440185546875,-0.5294189453125,-0.9111328125,0.2353515625,0.22607421875,6.875,-3.8125,-1.125
0,53,104,161,141,127,30,28,36,0.584716796875,0.5216064453125,0.32342529296875,-0.53045654296875,-0.9091796875,0.25048828125,0.236328125,8.0,-4.5625,-1.375
0,51,81,159,151,99,28,29,36,0.58416748046875,0.52178955078125,0.322509765625,-0.53143310546875,-0.9052734375,0.248046875,0.22998046875,6.875,-5.125,-1.0
0,53,78,149,144,98,25,28,34,0.583740234375,0.521728515625,0.32159423828125,-0.53253173828125,-0.91015625,0.24072265625,0.2451171875,6.0,-5.5,-1.25
0,52,74,115,118,97,27,26,28,0.58306884765625,0.52178955078125,0.32073974609375,-0.53369140625,-0.92431640625,0.2373046875,0.23681640625,7.375,-5.875,-1.5625
0,53,82,112,130,79,27,27,29,0.5826416015625,0.5218505859375,0.31951904296875,-0.5347900390625,-0.92578125,0.255859375,0.25732421875,7.5625,-5.75,-0.75
0,35,68,129,123,92,25,24,27,0.58245849609375,0.52178955078125,0.31854248046875,-0.53564453125,-0.91259765625,0.2509765625,0.24609375,5.0625,-5.8125,0.1875
0,35,67,114,104,94,27,26,31,0.58221435546875,0.52166748046875,0.317626953125,-0.53656005859375,-0.89990234375,0.23876953125,0.25048828125,5.0625,-5.375,-0.1875
0,34,75,134,134,89,27,27,34,0.581787109375,0.52178955078125,0.31671142578125,-0.53753662109375,-0.8984375,0.2392578125,0.25,6.8125,-4.5625,-0.5
0,48,87,141,136,85,28,28,37,0.58135986328125,0.52178955078125,0.3157958984375,-0.5384521484375,-0.90576171875,0.2451171875,0.259765625,6.125,-4.4375,-0.6875
0,51,85,160,133,87,29,27,36,0.58099365234375,0.52178955078125,0.31494140625,-0.53936767578125,-0.91552734375,0.24658203125,0.255859375,5.6875,-4.625,-0.5
0,52,82,148,133,68,29,30,36,0.58074951171875,0.52166748046875,0.314208984375,-0.5401611328125,-0.92138671875,0.24462890625,0.26123046875,4.5625,-4.4375,-0.375
0,55,92,157,142,70,31,29,38,0.58050537109375,0.5216064453125,0.31353759765625,-0.5408935546875,-0.91552734375,0.2431640625,0.2568359375,4.1875,-3.9375,0.0
0,60,94,176,120,81,33,29,36,0.580322265625,0.521484375,0.3128662109375,-0.54156494140625,-0.908203125,0.24560546875,0.26708984375,3.75,-3.5625,0.0
0,47,84,170,133,86,32,28,32,0.58013916015625,0.5216064453125,0.31231689453125,-0.54205322265625,-0.8994140625,0.24072265625,0.2490234375,3.6875,-2.875,0.625
0,57,83,167,135,89,35,30,37,0.57989501953125,0.52154541015625,0.31195068359375,-0.54254150390625,-0.90869140625,0.23974609375,0.25537109375,3.125,-2.25,-0.125
0,59,88,169,135,93,34,27,41,0.57965087890625,0.52166748046875,0.3116455078125,-0.54290771484375,-0.91357421875,0.24462890625,0.2548828125,2.9375,-1.8125,0.375
0,56,83,183,140,109,34,25,37,0.57958984375,0.52154541015625,0.3114013671875,-0.54315185546875,-0.91455078125,0.24365234375,0.25927734375,1.25,-1.5625,0.6875
0,50,74,158,133,101,31,26,39,0.57958984375,0.5216064453125,0.31121826171875,-0.543212890625,-0.90673828125,0.24072265625,0.24951171875,1.25,-1.25,1.625
0,51,71,157,120,104,33,26,41,0.5794677734375,0.52154541015625,0.31109619140625,-0.54345703125,-0.9130859375,0.2353515625,0.2529296875,1.125,-1.3125,0.8125
0,38,68,158,122,126,32,23,38,0.5794677734375,0.521484375,0.3109130859375,-0.54364013671875,-0.9140625,0.24072265625,0.26171875,1.1875,-1.25,1.3125
0,37,72,166,119,129,33,23,35,0.5797119140625,0.5213623046875,0.310546875,-0.543701171875,-0.90673828125,0.24658203125,0.265625,0.375,-1.8125,2.125
0,41,65,140,102,117,30,24,34,0.580078125,0.52105712890625,0.31036376953125,-0.54376220703125,-0.90673828125,0.2451171875,0.259765625,-0.875,-2.1875,2.0
0,40,65,170,136,119,31,23,33,0.58038330078125,0.52081298828125,0.31011962890625,-0.54376220703125,-0.91162109375,0.24658203125,0.25830078125,-0.875,-2.4375,2.25
0,46,79,192,148,118,29,24,33,0.580810546875,0.52069091796875,0.3096923828125,-0.54364013671875,-0.90625,0.2490234375,0.25390625,-0.625,-2.5,3.5625
0,43,79,185,147,91,26,25,30,0.58135986328125,0.52056884765625,0.30926513671875,-0.54345703125,-0.89453125,0.24658203125,0.2568359375,-0.6875,-2.375,4.3125
0,42,73,186,147,85,26,24,34,0.58184814453125,0.52032470703125,0.308837890625,-0.54339599609375,-0.89111328125,0.24658203125,0.255859375,-0.875,-2.875,3.3125
0,40,80,205,177,97,29,25,36,0.5823974609375,0.5198974609375,0.3084716796875,-0.54339599609375,-0.9013671875,0.25048828125,0.2763671875,-1.3125,-2.75,2.8125
0,41,81,173,154,93,30,26,34,0.5828857421875,0.51947021484375,0.3084716796875,-0.5433349609375,-0.90869140625,0.2333984375,0.25927734375,-2.625,-2.25,3.0625
0,35,76,162,144,97,29,27,33,0.58331298828125,0.51910400390625,0.30865478515625,-0.54315185546875,-0.923828125,0.2470703125,0.25732421875,-3.3125,-1.625,2.1875
0,40,91,163,152,100,33,28,36,0.58404541015625,0.51873779296875,0.308837890625,-0.54254150390625,-0.9208984375,0.25830078125,0.26708984375,-4.8125,-0.375,3.875
0,47,93,154,153,94,33,30,30,0.5849609375,0.51824951171875,0.309326171875,-0.541748046875,-0.90380859375,0.2509765625,0.25439453125,-7.375,0.3125,4.125
